1043,"Sniff, sniff."
1044,It feels like I'm completely weightless.
1045,Why do I have to do everything?
1046,I wish I had a horse to ride.
1047,I can't believe they let this happen!
1048,Too bad I can't take a quick nap!
1049,I think I'm getting a rash!
1050,Where is everybody?
1051,You'd think somebody would have a map of this place!
1052,It seems like these caverns go on forever.
1053,Eeeu!  I got pitch all over my vest!
1054,How am I supposed to know what to do!?
1055,I'm starving!  I never did get lunch!
1056,Who would notice if I just went home?
1057,My feet are killing me!
1058,I'd do anything for a pair of sandals!
1059,PUNCH1.WSA
1060,PUNCH2.WSA
1061,PUNCH3.WSA
1062,"My, you are clever!"
1063,What gall you show to break my rule!
1064,Do you wish to fight me now?
1065,Or will you heed your mommy's plea?
1066,Did your Grandpa knit that vest?
1067,"Don't push, old man!"
1068,I'm warning you!
1069,"You're warning ME? At last, a joke!"
1070,"Move aside, I'm going in!"
1071,"I told you no, but still you must?"
1072,Don't push again old man!
1073,An ultimatum?
1074,Here's the push!
1075,Jerk.
1076,There's no more room on the pillow.
1077,I hope this is the correct spot to lay the sceptre.
1078,I wonder if this is where the crown belongs?
1079,I think the chalice probably belongs on this pillow.
1080,Red velvet!
1081,That should do it...
1082,FOYER.WSA
1083,Excellent!
1084,All the royal vestments are placed...
1085,...but are they in the correct order?
1086,Wish I had a sledge-hammer!
1087,"Of course, it's locked too!"
1088,This must be the Kyra-Vault!
1089,A rocky wall
1090,I already put a potion in there.
1091,MIXROX.WSA
1092,That's impressive!
1093,That seemed to do something.
1094,There's nothing in here.
1095,It's absorbed within the crystal.
1096,I don't think an empty vial will work here.
1097,Nothing happened.
1098,Hmm.  That's no help.
1099,I doubt an empty vial will work here.
1100,It's shape doesn't match the engraving.
1101,The Crystals of Alchemy
1102,RAISEPIC.WSA
1103,RINGBELL.WSA
1104,Well well well...
1105,I hope I'm not supposed to sing now!
1106,Poor Zanthia.
1107,Hopefully she can be restored too.
1108,Looks like it might storm.
1109,Too bad I can't light this.
1110,Could that be Grandfather?
1111,This could have been Grandfather's room...
1112,...or Zanthia's.
1113,A gold key!
1114,There is nothing else hidden behind the portrait.
1115,FA
1116,MI
1117,RE
1118,DO
1119,A bedroom
1120,I don't know if this will work...
1121,At least I'll get this.
1122,Yeow!
1123,Ow!
1124,Ow! That snake bit me!
1125,"Hmm, where is he now?"
1126,Oh great...
1127,...Like being poisoned once isn't enough.
1128,The ruby that once grew there is now gone.
1129,HIDPAGE.TMP
1130,FIREPLCE.WSA
1131,PEON?
1132,NOPE!
1133,At least it's OPENed!
1134,Aha! What's that?
1135,I guess this didn't fit Malcolm's head.
1136,"That book is marked ""P"" for Potions."
1137,"That book is marked ""G"" for Gemlore."
1138,"That book is marked ""A"" for Alchemy."
1139,"That book is marked ""M"" for Magic."
1140,"That book is marked ""E"" for Enchantment."
1141,"That book is marked ""N"" for Nature."
1142,"That book is marked ""R"" for Royalty."
1143,"That book is marked ""O"" for Opals."
1144,Whoops!
1145,A small study
1146,Any more surprises?
1147,Dark forest
1148,Hmm...
1149,...If there's a merchant near here...
1150,...I'll get new socks.
1151,MOTHER1.WSA
1152,MOTHER2.WSA
1153,My baby!  I knew you'd come!
1154,Mother?
1155,"You have grown up handsome, son."
1156,You have your father's eyes.
1157,I use them only to seek your revenge!
1158,Control your anger Brandon.
1159,You must free the Kyragem to reclaim your throne.
1160,Malcolm is vile and deserves to die!
1161,"Do not waste your powers on destruction, my son."
1162,You will require the Royal Chalice...
1163,...and this...
1164,You have my gift.
1165,It is all I can give.
1166,Be brave my son...
1167,...and use your magic wisely.
1168,William and Katherine
1169,"Hello Mother, Father."
1170,I wish I could do something to honor their memory.
1171,"Goodbye, Mother."
1172,I think one flower was enough.
1173,I don't think I should use this to pay my respects.
1174,I don't want to put anything else on their graves.
1175,A misty grave
1176,Oh no!!!
1177,I can't get to the upper level from here.
1178,"Hmm.  Well, that did something, but they're still locked!"
1179,Aha!  Unlocked at last!
1180,"Hmm.  These doors look important, but they're locked!"
1181,The great hall
1182,Where are these tears coming from?
1183,Is this whole pool filled with tears?
1184,"Sort of disgusting, actually."
1185,I wouldn't drink it on a bet.
1186,I bet I can catch a teardrop!
1187,Can I catch another one?
1188,RAINDROP.WSA
1189,Got one!
1190,That water must be salty!
1191,Nothing sinks!
1192,Pool of Sorrow
1193,Dark forest
1194,There must be a way to get across.
1195,I can't get across in my present form.
1196,I can't get back across in my present form.
1197,PLANT.WSA
1198,PLANT2.WSA
1199,I wonder what sort of fertilizer would be best?
1200,"Hey, something's happening!"
1201,"Wow, did I do this?"
1202,Good morning.
1203,Hello.
1204,Are you a nut tree or what?
1205,If you must know...
1206,...I am a Pseudobushia hugiflora!
1207,You don't happen to have any manure...
1208,...or a couple of old fish?
1209,...I'm ravenous!
1210,Sorry.
1211,That's okay.
1212,I'll get my roots going...
1213,"Hey roots, wake up!"
1214,Time to go to work!
1215,I'm starving up here!
1216,Aren't you going to give me something?
1217,According to the PSEUDOBUSHIA manual...
1218,...I am instructed to:
1219,"Thank you for ""Restoring Life to the Deadwood Glade""..."
1220,"...and to ""express our Appreciation""..."
1221,"...and so forth, and so on..."
1222,"...and ""In Token of which"", I dust you now."
1223,-cough-
1224,-cough-
1225,You got it in my nose!
1226,I feel different!
1227,"Am I stronger now, or what?"
1228,I suppose that's up to you.
1229,"I've done my part, so if you don't mind..."
1230,I'll get back to my own problems.
1231,"Come on, Roots!"
1232,Let's get going...
1233,Wow!
1234,Did I do that?
1235,I hope this is right.
1236,Doesn't look like a promising spot to start a new garden..
1237,Should I soak these seeds overnight before planting?
1238,Here goes...
1239,I already planted a pinecone.
1240,I already planted an acorn.
1241,I already planted a walnut.
1242,Looks deep!
1243,It has to be as big as a dog!
1244,"I know there are seeds in here, but I want to eat it."
1245,"This is garbage, not horticulture."
1246,I'd better not drop it in the hole.
1247,"It may come in handy, later."
1248,Good luck Mr. Bush.
1249,I think you'll need it in THIS neighborhood.
1250,Deadwood Glade
1251,That doesn't look like fun!
1252,A grand balcony
1253,A natural mineral pool
1254,Where have all the seals gone?
1255,I'd rather be fishing I suppose.
1256,That surf looks rough today!
1257,A rocky wall
1258,CHALICE1.WSA
1259,CHALICE2.WSA
1260,It's stuck.
1261,That's spooky!
1262,What holds it there?
1263,Dark forest
1264,What's the Royal Chalice doing here?
1265,Something strange is happening here!
1266,I think I'm getting a rash.
1267,I'd swear some of these trees look just like the ones in our backyard!
1268,I'll try it on the chalice.
1269,STEAL1.WSA
1270,Hey!
1271,Bring that back!
1272,Aaugh...
1273,Great...
1274,Fireberries...
1275,Maybe these will help me find my way in the dark.
1276,A fireberry bush
1277,"A dark, mysterious cavern"
1278,I can't see a thing in here!
1279,EYES.WSA
1280,Uh oh...
1281,Hello?
1282,A rocky outcropping
1283,A cavernous entrance
